,BUYER_STATE,BUYER_COUNTY,MONTH,YEAR,MME_monthly
485,WA,CLALLAM,6,2010,4292499273.9138002
486,WA,CLALLAM,7,2010,3599735889.7574997
487,WA,CLALLAM,8,2010,3897425664.3849998
488,WA,CLALLAM,9,2010,3925575589.6
489,WA,CLALLAM,10,2010,5482564821.45
490,WA,CLALLAM,11,2010,6785290634.2300005
491,WA,CLALLAM,12,2010,7337940288.375
492,WA,CLALLAM,1,2011,47053106.3
493,WA,CLALLAM,2,2011,3192112243.32
494,WA,CLALLAM,3,2011,4427185563.62
495,WA,CLALLAM,4,2011,3268127318.80075
496,WA,CLALLAM,5,2011,3637406716.0372005
497,WA,CLALLAM,6,2011,4115715785.8808627
498,WA,CLALLAM,7,2011,3166315455.29365
499,WA,CLALLAM,8,2011,3691770467.617325
500,WA,CLALLAM,9,2011,3772165442.636787
501,WA,CLALLAM,10,2011,5404168073.775
502,WA,CLALLAM,11,2011,5945037795.927224
503,WA,CLALLAM,12,2011,5503399152.622562
504,WA,CLALLAM,1,2012,100283080.25
505,WA,CLALLAM,2,2012,2839943398.7327
506,WA,CLALLAM,3,2012,3229887948.259125
507,WA,CLALLAM,4,2012,2729011323.4540625
508,WA,CLALLAM,5,2012,3568921767.375
509,WA,CLALLAM,6,2012,2897510794.4853
510,WA,CLALLAM,7,2012,2939077346.5886874
511,WA,CLALLAM,8,2012,3865330213.3383875
512,WA,CLALLAM,9,2012,2777709464.68525
513,WA,CLALLAM,10,2012,5533838617.066075
514,WA,CLALLAM,11,2012,6024215130.899349
515,WA,CLALLAM,12,2012,4583173378.081325
516,WA,CLALLAM,1,2013,52668648.900000006
517,WA,CLALLAM,2,2013,2443455931.023312
518,WA,CLALLAM,3,2013,2889749586.491137
519,WA,CLALLAM,4,2013,3033496498.1474247
520,WA,CLALLAM,5,2013,3122346659.231812
521,WA,CLALLAM,6,2013,3108455089.1725626
522,WA,CLALLAM,7,2013,3688209198.35
523,WA,CLALLAM,8,2013,3205953101.7971997
524,WA,CLALLAM,9,2013,3280000105.9244375
525,WA,CLALLAM,10,2013,5822553528.20225
526,WA,CLALLAM,11,2013,4861177327.472062
527,WA,CLALLAM,12,2013,5407917763.25655
528,WA,CLALLAM,1,2014,55843122.614999995
529,WA,CLALLAM,2,2014,2580218796.679775
530,WA,CLALLAM,3,2014,3172377658.8294873
531,WA,CLALLAM,4,2014,3229080140.3119993
532,WA,CLALLAM,5,2014,3093798124.8851876
533,WA,CLALLAM,6,2014,2987610320.0938873
534,WA,CLALLAM,7,2014,3602478580.3329
535,WA,CLALLAM,8,2014,2948754664.9512
536,WA,CLALLAM,9,2014,3350720781.448425
537,WA,CLALLAM,10,2014,4844975291.037499
538,WA,CLALLAM,11,2014,4005055937.762312
539,WA,CLALLAM,12,2014,5223054950.127525
540,WA,CLARK,1,2006,408077046.91899997
541,WA,CLARK,2,2006,16002777070.584997
542,WA,CLARK,3,2006,23365868704.461998
543,WA,CLARK,4,2006,18553616020.9395
544,WA,CLARK,5,2006,23044101586.760002
545,WA,CLARK,6,2006,23304229724.784214
546,WA,CLARK,7,2006,22948745842.85805
547,WA,CLARK,8,2006,26535060166.86334
548,WA,CLARK,9,2006,22119299430.548462
549,WA,CLARK,10,2006,35295846723.20789
550,WA,CLARK,11,2006,42106289471.86174
551,WA,CLARK,12,2006,38120508259.14293
552,WA,CLARK,1,2007,688799358.5336
553,WA,CLARK,2,2007,26522753454.887024
554,WA,CLARK,3,2007,32031398228.95102
555,WA,CLARK,4,2007,32327295908.203125
556,WA,CLARK,5,2007,38632217709.748604
557,WA,CLARK,6,2007,36399646689.99885
558,WA,CLARK,7,2007,36831388891.913994
559,WA,CLARK,8,2007,43360424911.28495
560,WA,CLARK,9,2007,36322300855.668045
561,WA,CLARK,10,2007,79933890985.20435
562,WA,CLARK,11,2007,71765181935.88194
563,WA,CLARK,12,2007,71047688705.47095
564,WA,CLARK,1,2008,1349005020.7524502
565,WA,CLARK,2,2008,47564039468.171135
566,WA,CLARK,3,2008,48014459281.77395
567,WA,CLARK,4,2008,64270973067.08225
568,WA,CLARK,5,2008,62850803925.982574
569,WA,CLARK,6,2008,58453599951.59702
570,WA,CLARK,7,2008,72238105567.64919
571,WA,CLARK,8,2008,65430501784.398445
572,WA,CLARK,9,2008,73664108719.81508
573,WA,CLARK,10,2008,126398754523.84186
574,WA,CLARK,11,2008,95652376306.14087
575,WA,CLARK,12,2008,118911776789.43007
576,WA,CLARK,1,2009,383429123.1625
577,WA,CLARK,2,2009,51704057745.90938
578,WA,CLARK,3,2009,59613715446.101776
579,WA,CLARK,4,2009,43524869964.630745
580,WA,CLARK,5,2009,38068156906.761
581,WA,CLARK,6,2009,42678204765.34003
582,WA,CLARK,7,2009,42502463917.064804
